0.100000	3.955967	3.726057	9.337999	13.679999	
0.100000	3.142076	2.921622	22.034000	26.969999	
0.100000	2.548133	2.622754	33.562000	33.419998	
0.100000	2.187729	2.731093	41.523998	33.579998	
0.100000	1.931316	1.966689	47.435997	47.059998	
0.100000	1.746109	1.877078	51.868000	49.639999	
0.100000	1.603953	2.069955	55.472000	46.779999	
0.100000	1.491777	1.727959	58.264000	53.829998	
0.100000	1.405485	1.642408	60.607998	56.039997	
0.100000	1.334824	1.667397	62.472000	55.669998	
0.100000	1.250929	1.671016	64.608002	55.889999	
0.100000	1.186876	1.712641	66.330002	54.899998	
0.100000	1.133690	1.581912	67.587997	58.139999	
0.100000	1.075402	1.498357	69.087997	59.549999	
0.100000	1.034031	1.798232	70.323997	54.590000	
0.100000	0.995022	1.615548	71.185997	58.410000	
0.100000	0.950049	1.534104	72.498001	59.949997	
0.100000	0.928663	1.702011	73.033997	57.199997	
0.100000	0.880053	1.533814	74.273994	60.379997	
0.100000	0.827814	1.517436	74.989998	61.419998	
0.100000	0.791315	1.561000	76.099998	60.109997	
0.100000	0.768205	1.508793	76.585999	60.969997	
0.100000	0.747985	1.723814	77.239998	57.369999	
0.100000	0.720633	1.526846	77.877998	61.079998	
0.100000	0.692464	1.490919	78.827995	61.949997	
0.100000	0.680517	1.537787	79.283997	61.829998	
0.100000	0.661414	1.458629	79.673996	62.759998	
0.100000	0.643346	1.705718	80.255997	58.099998	
0.100000	0.636060	1.550052	80.313995	61.799999	
0.100000	0.622674	1.426545	80.759995	64.089996	
0.025000	0.356830	1.187167	89.635994	69.529999	
0.025000	0.279496	1.184568	91.931999	70.500000	
0.025000	0.238569	1.210844	93.139999	69.239998	
0.025000	0.214385	1.207085	93.947998	69.869995	
0.025000	0.198012	1.231373	94.405998	70.199997	
0.025000	0.183938	1.260211	94.923996	69.839996	
0.025000	0.171327	1.249467	95.259995	70.629997	
0.025000	0.161715	1.270963	95.419998	69.689995	
0.025000	0.155694	1.269893	95.669998	70.070000	
0.025000	0.144152	1.277374	96.015999	70.049995	
0.025000	0.136931	1.291195	96.222000	69.529999	
0.025000	0.129565	1.294052	96.498001	69.680000	
0.025000	0.123783	1.307316	96.617996	70.019997	
0.025000	0.121651	1.302633	96.671997	69.860001	
0.025000	0.113403	1.318002	97.042000	69.639999	
0.025000	0.110116	1.316294	97.056000	69.750000	
0.025000	0.109110	1.333150	97.105995	69.629997	
0.025000	0.109127	1.321430	97.112000	69.680000	
0.025000	0.108811	1.345494	97.145996	69.570000	
0.025000	0.106145	1.334953	97.107994	69.759995	
0.006250	0.076570	1.287118	98.201996	70.729996	
0.006250	0.067980	1.276309	98.587997	71.099998	
0.006250	0.063337	1.274563	98.681999	70.970001	
0.006250	0.060679	1.277352	98.779999	70.879997	
0.006250	0.059470	1.279914	98.785995	70.989998	
0.006250	0.056256	1.276910	98.925995	71.000000	
0.006250	0.054634	1.280263	99.009995	71.080002	
0.006250	0.052890	1.274503	98.984001	71.180000	
0.006250	0.052919	1.280411	99.056000	71.019997	
0.006250	0.051064	1.284788	99.073997	71.129997	
0.006250	0.049587	1.277717	99.101997	71.009995	
0.006250	0.047003	1.279658	99.223999	71.049995	
0.006250	0.047738	1.287449	99.191994	70.839996	
0.006250	0.047543	1.282920	99.149994	71.009995	
0.006250	0.047202	1.280466	99.167999	71.119995	
0.006250	0.047603	1.279788	99.171997	71.239998	
0.006250	0.045752	1.281934	99.276001	71.019997	
0.006250	0.045102	1.289590	99.243996	71.080002	
0.006250	0.044515	1.284626	99.248001	71.220001	
0.006250	0.044799	1.280054	99.241997	71.089996	
0.001563	0.042144	1.275880	99.349998	71.309998	
0.001563	0.041119	1.277499	99.349998	71.439995	
0.001563	0.040561	1.280815	99.367996	71.229996	
0.001563	0.040749	1.276461	99.399994	71.250000	
0.001563	0.040310	1.275841	99.379997	71.349998	
0.001563	0.040054	1.277341	99.402000	71.379997	
0.001563	0.039768	1.280076	99.393997	71.229996	
0.001563	0.039357	1.274581	99.435997	71.159996	
0.001563	0.039522	1.273717	99.413994	71.299995	
0.001563	0.039235	1.273201	99.407997	71.470001	
0.001563	0.039084	1.274937	99.419998	71.299995	
0.001563	0.038177	1.273093	99.441994	71.320000	
0.001563	0.038251	1.277698	99.419998	71.320000	
0.001563	0.038332	1.276790	99.439995	71.330002	
0.001563	0.038627	1.275667	99.444000	71.379997	
0.001563	0.039056	1.273541	99.456001	71.360001	
0.001563	0.038259	1.274934	99.461998	71.339996	
0.001563	0.037957	1.274135	99.484001	71.369995	
0.001563	0.037751	1.280466	99.486000	71.159996	
0.001563	0.037644	1.276085	99.475998	71.349998	
0.000391	0.037049	1.270786	99.481995	71.389999	
0.000391	0.037410	1.278555	99.473999	71.299995	
